,id,room_type,price,minimum_nights_x,number_of_reviews,reviews_per_month,calculated_host_listings_count,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,minimum_nights_y,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,group
39184.0,23280512.0,0.0,239.0,1.0,6.0,0.44,1.0,1.0,50.0,1.0,4.0,1.0,0.0,0.0,4.0,50.0,1.0,40.0,1.0,1.0,40.0,40.0,100.0,10.0,10.0,9.0,9.0,10.0,10.0,0.0,1.0
39185.0,23280836.0,0.0,220.0,7.0,4.0,0.38,14.0,2.0,74.0,1.0,4.0,2.0,2.0,3.0,4.0,70.0,7.0,1125.0,7.0,7.0,1125.0,1125.0,60.0,6.0,5.0,6.0,6.0,6.0,6.0,0.0,3.0
39191.0,23284311.0,0.0,128.0,4.0,10.0,0.74,1.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,50.0,4.0,45.0,4.0,10.0,45.0,45.0,96.0,10.0,9.0,10.0,10.0,9.0,8.0,1.0,1.0
39199.0,23288110.0,0.0,85.0,5.0,8.0,0.77,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,5.0,14.0,5.0,5.0,14.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39200.0,23288314.0,0.0,89.0,2.0,29.0,1.99,1.0,3.0,90.0,1.0,2.0,1.0,1.0,1.0,4.0,9.0,2.0,35.0,2.0,2.0,35.0,35.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0
39201.0,23288393.0,0.0,600.0,2.0,6.0,0.44,1.0,1.0,86.0,1.0,8.0,3.0,4.0,4.0,4.0,100.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0
39203.0,23289002.0,0.0,120.0,4.0,27.0,1.93,1.0,3.0,100.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,4.0,31.0,4.0,4.0,31.0,31.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0
39205.0,23290204.0,0.0,75.0,2.0,12.0,0.81,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,15.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,83.0,9.0,7.0,9.0,10.0,10.0,9.0,0.0,2.0
39206.0,23290331.0,1.0,40.0,3.0,7.0,0.52,5.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,50.0,3.0,60.0,3.0,3.0,60.0,60.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39209.0,23293231.0,0.0,129.0,2.0,49.0,3.36,2.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,49.0,2.0,30.0,2.0,2.0,30.0,30.0,95.0,9.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
39211.0,23296618.0,0.0,110.0,20.0,1.0,0.09,2.0,2.0,100.0,9.0,3.0,1.0,0.0,2.0,4.0,100.0,20.0,1125.0,20.0,20.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,2.0,3.0
39213.0,23297763.0,0.0,637.0,1.0,2.0,0.15,153.0,3.0,99.0,13.0,6.0,2.0,3.0,4.0,4.0,275.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,100.0,9.0,7.0,10.0,9.0,9.0,10.0,2.0,3.0
39214.0,23297847.0,0.0,230.0,1.0,16.0,1.13,1.0,3.0,100.0,1.0,6.0,1.0,1.0,6.0,4.0,30.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,91.0,9.0,9.0,10.0,10.0,10.0,8.0,2.0,1.0
39215.0,23298059.0,0.0,257.0,1.0,10.0,0.71,153.0,3.0,99.0,1.0,4.0,1.0,2.0,2.0,4.0,150.0,1.0,1125.0,1.0,3.0,3.0,1125.0,92.0,10.0,10.0,10.0,9.0,9.0,9.0,2.0,1.0
39216.0,23299293.0,0.0,95.0,4.0,8.0,0.71,2.0,3.0,100.0,1.0,4.0,1.0,0.0,2.0,4.0,70.0,4.0,10.0,4.0,4.0,10.0,10.0,86.0,9.0,9.0,9.0,10.0,10.0,9.0,2.0,3.0
39218.0,23300224.0,0.0,124.0,1.0,1.0,0.15,153.0,3.0,99.0,1.0,2.0,1.0,1.0,1.0,4.0,75.0,1.0,1125.0,1.0,3.0,3.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0
39219.0,23300239.0,0.0,265.0,1.0,5.0,0.5,153.0,3.0,99.0,1.0,4.0,1.0,2.0,2.0,4.0,150.0,1.0,1125.0,1.0,3.0,3.0,1125.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,1.0
39221.0,23300277.0,0.0,144.0,1.0,2.0,0.15,153.0,3.0,99.0,1.0,3.0,2.0,1.0,2.0,4.0,75.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0
39222.0,23300286.0,0.0,328.0,1.0,3.0,0.29,153.0,3.0,99.0,1.0,3.0,1.0,1.0,2.0,4.0,75.0,1.0,1125.0,1.0,3.0,3.0,1125.0,87.0,10.0,9.0,9.0,9.0,10.0,7.0,2.0,0.0
39223.0,23300296.0,0.0,319.0,1.0,1.0,0.11,153.0,3.0,99.0,1.0,5.0,2.0,4.0,4.0,4.0,225.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,6.0,2.0,1.0
39224.0,23300340.0,0.0,135.0,2.0,10.0,0.71,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,40.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,86.0,9.0,9.0,8.0,9.0,10.0,8.0,1.0,3.0
39225.0,23300817.0,0.0,56.0,1.0,24.0,1.67,1.0,3.0,100.0,1.0,4.0,1.0,0.0,2.0,4.0,52.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,88.0,9.0,8.0,8.0,10.0,9.0,9.0,1.0,3.0
39227.0,23301596.0,0.0,240.0,3.0,19.0,1.74,1.0,3.0,90.0,1.0,4.0,1.0,1.0,2.0,4.0,86.0,3.0,45.0,3.0,3.0,45.0,45.0,89.0,9.0,9.0,8.0,8.0,10.0,8.0,2.0,3.0
39229.0,23302246.0,1.0,200.0,1.0,13.0,0.92,2.0,3.0,86.0,4.0,4.0,1.0,1.0,2.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0
39230.0,23302297.0,1.0,50.0,2.0,60.0,4.38,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,19.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
39233.0,23302767.0,0.0,95.0,3.0,38.0,2.84,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,45.0,3.0,10.0,3.0,3.0,10.0,10.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
39234.0,23303875.0,0.0,80.0,3.0,25.0,1.88,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,39.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,82.0,9.0,8.0,9.0,9.0,9.0,8.0,1.0,3.0
39239.0,23308940.0,0.0,71.0,1.0,93.0,6.69,1.0,1.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,30.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,90.0,9.0,10.0,9.0,10.0,9.0,9.0,2.0,1.0
39242.0,23315180.0,0.0,90.0,2.0,14.0,1.03,2.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,35.0,2.0,1124.0,2.0,2.0,1124.0,1124.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,3.0
39243.0,23315368.0,1.0,30.0,3.0,3.0,0.22,2.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
39245.0,23315646.0,1.0,120.0,1.0,38.0,2.73,4.0,1.0,67.0,4.0,4.0,1.0,1.0,2.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,93.0,10.0,9.0,10.0,9.0,10.0,9.0,0.0,1.0
39248.0,23317783.0,1.0,120.0,1.0,9.0,0.76,4.0,1.0,67.0,4.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,87.0,9.0,10.0,10.0,10.0,10.0,8.0,0.0,1.0
39249.0,23317858.0,1.0,120.0,1.0,35.0,2.58,4.0,1.0,67.0,4.0,2.0,1.0,1.0,2.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,93.0,9.0,9.0,10.0,9.0,10.0,9.0,0.0,1.0
39250.0,23317997.0,1.0,120.0,1.0,8.0,0.56,4.0,1.0,67.0,4.0,3.0,1.0,1.0,2.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0
39255.0,23321775.0,0.0,89.0,3.0,16.0,1.13,96.0,3.0,100.0,1.0,4.0,2.5,2.0,2.0,4.0,123.0,3.0,1125.0,3.0,5.0,1125.0,1125.0,95.0,10.0,10.0,9.0,10.0,9.0,9.0,1.0,1.0
39258.0,23326502.0,1.0,29.0,30.0,5.0,0.35,2.0,0.0,40.0,1.0,1.0,1.5,1.0,1.0,4.0,0.0,30.0,60.0,30.0,30.0,60.0,60.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0
39259.0,23331490.0,0.0,119.0,2.0,50.0,3.42,4.0,2.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,39.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39262.0,23331798.0,0.0,65.0,2.0,13.0,0.92,1.0,2.0,88.0,1.0,3.0,1.0,1.0,2.0,4.0,48.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,90.0,10.0,8.0,9.0,9.0,10.0,9.0,1.0,3.0
39263.0,23333385.0,0.0,140.0,2.0,8.0,1.08,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,1125.0,2.0,7.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,1.0
39265.0,23335374.0,1.0,80.0,3.0,27.0,1.96,1.0,2.0,100.0,1.0,2.0,1.0,1.0,0.0,4.0,30.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39268.0,23336787.0,0.0,52.0,2.0,61.0,4.38,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,2.0,30.0,2.0,2.0,30.0,30.0,87.0,9.0,9.0,10.0,9.0,9.0,9.0,2.0,1.0
39269.0,23337105.0,0.0,100.0,2.0,60.0,4.24,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39270.0,23337290.0,0.0,239.0,4.0,4.0,0.37,1.0,2.0,100.0,1.0,7.0,1.0,3.0,4.0,4.0,50.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,3.0
39271.0,23337495.0,0.0,75.0,2.0,49.0,3.31,1.0,3.0,100.0,1.0,3.0,1.0,0.0,1.0,4.0,45.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,91.0,9.0,9.0,9.0,10.0,10.0,9.0,2.0,1.0
39274.0,23338460.0,0.0,100.0,4.0,6.0,0.42,1.0,2.0,100.0,1.0,6.0,1.0,2.0,3.0,4.0,25.0,4.0,44.0,4.0,4.0,44.0,44.0,97.0,10.0,9.0,10.0,9.0,10.0,9.0,0.0,1.0
39276.0,23338944.0,1.0,70.0,1.0,84.0,5.77,3.0,3.0,96.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
39279.0,23345456.0,0.0,100.0,3.0,20.0,1.47,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,4.0,50.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
39280.0,23346180.0,0.0,119.0,1.0,77.0,5.24,1.0,3.0,90.0,1.0,4.0,1.0,1.0,2.0,4.0,50.0,1.0,1125.0,1.0,7.0,1125.0,1125.0,88.0,10.0,9.0,10.0,9.0,10.0,9.0,1.0,1.0
39282.0,23346617.0,0.0,65.0,2.0,21.0,1.51,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0
39285.0,23348731.0,0.0,149.0,2.0,18.0,1.26,4.0,2.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,39.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,3.0
39287.0,23348999.0,0.0,50.0,2.0,37.0,2.54,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,15.0,2.0,2.0,15.0,15.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,1.0
39288.0,23349927.0,0.0,100.0,2.0,74.0,5.39,1.0,3.0,100.0,6.0,4.0,1.0,1.0,2.0,4.0,30.0,2.0,14.0,2.0,2.0,14.0,14.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0
39289.0,23350135.0,0.0,65.0,4.0,20.0,1.75,2.0,3.0,100.0,1.0,3.0,1.0,0.0,2.0,4.0,70.0,4.0,10.0,4.0,4.0,10.0,10.0,85.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,3.0
39291.0,23350437.0,0.0,110.0,7.0,2.0,0.16,1.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,20.0,7.0,1125.0,2.0,7.0,1125.0,1125.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,3.0
39293.0,23351330.0,0.0,75.0,2.0,32.0,2.19,1.0,3.0,100.0,1.0,3.0,1.0,1.0,1.0,3.0,10.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
39296.0,23352501.0,0.0,130.0,4.0,3.0,0.29,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,30.0,4.0,35.0,4.0,4.0,35.0,35.0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,2.0,1.0
39297.0,23353092.0,0.0,150.0,2.0,30.0,2.41,2.0,3.0,70.0,1.0,4.0,1.0,1.0,2.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,90.0,9.0,9.0,9.0,9.0,10.0,9.0,0.0,1.0
39298.0,23353402.0,1.0,60.0,2.0,7.0,0.49,1.0,1.0,100.0,1.0,2.0,0.5,1.0,1.0,4.0,20.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
39301.0,23354674.0,0.0,65.0,2.0,3.0,0.23,2.0,2.0,90.0,1.0,4.0,1.0,1.0,4.0,4.0,20.0,2.0,15.0,2.0,2.0,15.0,15.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0
39303.0,23355057.0,0.0,199.0,5.0,7.0,0.53,1.0,2.0,67.0,1.0,6.0,1.0,2.0,4.0,4.0,0.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,91.0,9.0,10.0,8.0,8.0,10.0,8.0,2.0,1.0
39307.0,23357486.0,0.0,52.0,30.0,11.0,0.81,2.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,30.0,30.0,305.0,30.0,30.0,305.0,305.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,1.0
39309.0,23362329.0,0.0,55.0,5.0,20.0,1.46,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,20.0,5.0,30.0,5.0,5.0,30.0,30.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,1.0
39312.0,23363047.0,0.0,240.0,4.0,20.0,1.8,1.0,3.0,100.0,1.0,10.0,2.5,4.0,9.0,4.0,100.0,4.0,120.0,4.0,4.0,120.0,120.0,94.0,10.0,9.0,10.0,10.0,9.0,10.0,2.0,3.0
39315.0,23363543.0,0.0,110.0,4.0,6.0,0.55,2.0,2.0,100.0,6.0,3.0,1.0,1.0,3.0,4.0,40.0,4.0,15.0,4.0,4.0,15.0,15.0,96.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,1.0
39316.0,23363781.0,0.0,50.0,3.0,2.0,0.48,2.0,3.0,100.0,1.0,3.0,1.5,1.0,1.0,4.0,5.0,3.0,14.0,3.0,3.0,14.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,2.0,1.0
39318.0,23364432.0,0.0,100.0,3.0,1.0,0.08,2.0,1.0,90.0,1.0,4.0,1.0,1.0,2.0,4.0,0.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39320.0,23365200.0,0.0,79.0,2.0,21.0,1.44,5.0,2.0,85.0,1.0,4.0,1.0,1.0,2.0,4.0,55.0,2.0,1125.0,2.0,4.0,1125.0,1125.0,88.0,9.0,9.0,9.0,9.0,10.0,8.0,2.0,3.0
39322.0,23365620.0,0.0,100.0,4.0,8.0,0.56,1.0,1.0,100.0,1.0,6.0,1.0,3.0,4.0,4.0,40.0,4.0,10.0,4.0,7.0,10.0,10.0,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,1.0
39324.0,23368218.0,0.0,139.0,3.0,19.0,1.4,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,80.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,95.0,10.0,9.0,9.0,9.0,10.0,9.0,1.0,3.0
39325.0,23368375.0,0.0,150.0,3.0,34.0,2.54,1.0,3.0,100.0,1.0,3.0,1.0,1.0,1.0,4.0,50.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
39326.0,23368776.0,0.0,75.0,5.0,6.0,0.41,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,1.0
39327.0,23368860.0,0.0,220.0,4.0,9.0,0.88,1.0,2.0,100.0,1.0,4.0,1.0,2.0,3.0,4.0,115.0,4.0,1120.0,4.0,4.0,1120.0,1120.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.0,3.0
39328.0,23369064.0,0.0,59.0,21.0,4.0,0.36,1.0,3.0,100.0,1.0,1.0,1.0,0.0,1.0,4.0,49.0,21.0,46.0,21.0,21.0,46.0,46.0,80.0,8.0,9.0,9.0,9.0,9.0,7.0,2.0,3.0
39329.0,23369232.0,0.0,500.0,2.0,26.0,1.8,50.0,3.0,100.0,1.0,10.0,2.0,3.0,3.0,4.0,135.0,2.0,1125.0,1.0,3.0,1125.0,1125.0,96.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,1.0
39330.0,23369363.0,0.0,300.0,2.0,10.0,0.79,1.0,3.0,100.0,1.0,6.0,2.5,4.0,4.0,4.0,105.0,2.0,45.0,2.0,2.0,45.0,45.0,92.0,9.0,9.0,10.0,9.0,10.0,8.0,2.0,3.0
39332.0,23369827.0,0.0,200.0,2.0,35.0,2.51,3.0,2.0,100.0,1.0,6.0,1.0,2.0,4.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,94.0,10.0,10.0,9.0,9.0,10.0,9.0,2.0,1.0
39333.0,23370062.0,0.0,80.0,2.0,26.0,3.24,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,35.0,2.0,6.0,2.0,2.0,6.0,6.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
39335.0,23370731.0,0.0,50.0,2.0,12.0,0.87,1.0,1.0,63.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,2.0,10.0,2.0,2.0,10.0,10.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0
39336.0,23371667.0,0.0,130.0,2.0,7.0,0.58,1.0,3.0,100.0,1.0,5.0,1.0,2.0,3.0,4.0,70.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,3.0
39337.0,23371754.0,0.0,110.0,1.0,8.0,0.61,1.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,4.0,0.0,1.0,6.0,1.0,1.0,6.0,6.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.0,2.0
39342.0,23382268.0,0.0,120.0,1.0,6.0,0.43,1.0,2.0,100.0,6.0,5.0,1.0,0.0,1.0,4.0,69.0,1.0,28.0,1.0,1.0,28.0,28.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39343.0,23383192.0,0.0,50.0,2.0,18.0,1.31,2.0,3.0,90.0,6.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,300.0,2.0,2.0,300.0,300.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0
39345.0,23384055.0,0.0,29.0,3.0,9.0,0.62,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,20.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,91.0,10.0,9.0,10.0,9.0,10.0,10.0,0.0,1.0
39348.0,23385066.0,0.0,130.0,1.0,33.0,2.34,2.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,50.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
39349.0,23385082.0,0.0,60.0,3.0,15.0,1.37,1.0,1.0,80.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,3.0,365.0,3.0,3.0,365.0,365.0,93.0,9.0,9.0,9.0,10.0,9.0,9.0,2.0,1.0
39350.0,23385313.0,0.0,159.0,3.0,11.0,0.77,21.0,3.0,98.0,1.0,4.0,1.0,1.0,1.0,4.0,60.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
39351.0,23385770.0,1.0,160.0,1.0,2.0,0.14,2.0,3.0,100.0,4.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,80.0,8.0,8.0,8.0,7.0,9.0,6.0,0.0,3.0
39352.0,23385807.0,1.0,130.0,1.0,11.0,1.24,2.0,3.0,100.0,4.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,98.0,10.0,10.0,10.0,9.0,9.0,9.0,0.0,1.0
39353.0,23385994.0,0.0,89.0,4.0,36.0,2.52,1.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,57.0,4.0,45.0,4.0,4.0,45.0,45.0,89.0,10.0,9.0,9.0,9.0,10.0,9.0,2.0,3.0
39354.0,23387560.0,0.0,45.0,3.0,16.0,1.31,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,5.0,3.0,20.0,3.0,3.0,20.0,20.0,83.0,9.0,8.0,9.0,9.0,10.0,9.0,0.0,1.0
39355.0,23387620.0,0.0,133.0,1.0,1.0,0.07,153.0,3.0,99.0,1.0,2.0,1.0,1.0,1.0,4.0,75.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,100.0,8.0,10.0,10.0,10.0,10.0,8.0,2.0,0.0
39356.0,23388689.0,0.0,90.0,1.0,39.0,2.68,74.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,50.0,1.0,25.0,1.0,2.0,25.0,25.0,87.0,9.0,9.0,9.0,10.0,9.0,8.0,2.0,1.0
39359.0,23390886.0,0.0,85.0,2.0,30.0,2.24,1.0,2.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,49.0,2.0,1123.0,2.0,2.0,1123.0,1123.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0
39363.0,23393758.0,0.0,80.0,3.0,25.0,1.72,1.0,3.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,0.0,3.0,11.0,3.0,3.0,11.0,11.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0
39364.0,23393857.0,0.0,69.0,1.0,65.0,4.77,6.0,3.0,98.0,1.0,3.0,1.0,0.0,0.0,4.0,30.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,85.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0
39365.0,23395560.0,0.0,48.0,2.0,6.0,0.41,1.0,2.0,100.0,1.0,4.0,1.0,1.0,0.0,4.0,20.0,2.0,5.0,2.0,2.0,5.0,5.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,1.0
39366.0,23396768.0,0.0,70.0,2.0,3.0,0.94,1.0,3.0,90.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,90.0,9.0,10.0,9.0,10.0,9.0,10.0,0.0,1.0
39369.0,23402004.0,0.0,129.0,2.0,2.0,0.15,96.0,3.0,100.0,1.0,4.0,1.0,2.0,2.0,4.0,100.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,90.0,10.0,9.0,10.0,9.0,9.0,8.0,1.0,1.0
39371.0,23403151.0,0.0,95.0,3.0,16.0,1.19,1.0,1.0,70.0,1.0,2.0,1.0,1.0,1.0,4.0,20.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
39375.0,23404814.0,0.0,140.0,4.0,23.0,1.71,6.0,3.0,100.0,1.0,3.0,1.0,1.0,1.0,4.0,40.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.0
39376.0,23405130.0,1.0,125.0,1.0,9.0,0.92,2.0,3.0,90.0,4.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,89.0,10.0,9.0,10.0,10.0,10.0,9.0,0.0,1.0
39377.0,23405272.0,0.0,60.0,2.0,3.0,0.22,1.0,1.0,100.0,1.0,2.0,1.0,0.0,1.0,4.0,20.0,2.0,4.0,2.0,2.0,4.0,4.0,93.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,1.0
39378.0,23405356.0,1.0,225.0,1.0,20.0,1.29,2.0,3.0,90.0,4.0,4.0,1.0,2.0,2.0,4.0,10.0,1.0,1125.0,1.0,1.0,7.0,1125.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0.0,1.0
