,address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,geometry
2594,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91833,91833,48.837317587844,2.2613551443701,Paris,Ponti's,,52570df711d22e79ede6ef19,0.0,,Zoo,POINT (2.2613551443701 48.837317587844)
2595,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91841,91841,48.827844,2.372114,Paris,Kk Di Mukka's,,5258202a498ead2edbae5c28,0.0,,Comedy Club,POINT (2.372114 48.827844)
2596,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91845,91845,48.829858,2.327309,Paris,Rue Thibault,,52584e4111d2092850a71c5b,0.0,,Park,POINT (2.327309 48.829858)
2597,194 Rue Raymond Losseand,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91860,91860,48.82948,2.308008,Paris,Notre Dame Du Rosaire,,525c23e111d2d7eaac86bcfa,0.0,,Historic Site,POINT (2.308008 48.82948)
2598,4 Rue Prêtres Saint Séverin,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91864,91864,48.852592468262,2.3453562259674,Paris,centre culturel italien,,525e3df411d23ea1fa6351b6,0.0,,Spiritual Center,POINT (2.3453562259674 48.852592468262)
2599,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91871,91871,48.88192820525,2.3184648699195,Paris,La Casa Del Romano,,526160fb11d2194e5b715913,0.0,,Home (private),POINT (2.3184648699195 48.88192820525)
2600,2,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91872,91872,48.839998124573,2.4130008799139,Paris,Clairette,,52618f8811d27c2bd60b79a2,0.0,,Speakeasy,POINT (2.4130008799139 48.839998124573)
2601,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91873,91873,48.860271,2.273872,Paris,Love Shack II,,5262403e498e826e8eaad0e5,0.0,,Theme Park,POINT (2.273872 48.860271)
2602,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91874,91874,48.853467644657,2.2774696684385,Paris,On The Roof,,52624c6e498e02e56100ec74,0.0,,Playground,POINT (2.2774696684385 48.853467644657)
2603,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91878,91878,48.840923309326,2.2997272014618,Paris,Le harem du XV,,52644aed11d2b9ed42063cc8,0.0,,Cocktail Bar,POINT (2.2997272014618 48.840923309326)
2604,Rue Du Docteur Déjerine,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91887,91887,48.856226837486,2.4119095148787,Paris,Stade Déjerine,,526aa23311d20a4e518abbf1,0.0,,Soccer Stadium,POINT (2.4119095148787 48.856226837486)
2605,59-63 rue du Département,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91888,91888,48.886811325543,2.3596018362080002,Paris,Les 3 Fauves,,526c238d498eb8f777fe6fd6,0.0,,Beer Garden,POINT (2.359601836208 48.886811325543)
2606,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91895,91895,48.835075,2.327788,Paris,Uneville Studio,,52728b8b498e611c0170a0dc,0.0,,Auditorium,POINT (2.327788 48.835075)
2607,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91900,91900,48.831738223306,2.3643134629682,Paris,Pitchfork Mytho,,52753be211d2fe9a318a0947,0.0,,Concert Hall,POINT (2.3643134629682 48.831738223306)
2608,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217563,217563,48.828221787,2.38882352749,Paris,Paris Porte De Bercy,,,,,,POINT (2.38882352749 48.828221787)
2609,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217554,217554,48.8854968353,2.32989892703,Paris,"Montmartre, Paris",,,,,,POINT (2.32989892703 48.8854968353)
2610,"Place Charles de Gaulle, Paris, 75008, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217550,217550,48.873597389903,2.2963240250621,Paris,Arc de Triomphe,,,,,,POINT (2.2963240250621 48.873597389903)
2611,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217549,217549,48.8306958517,2.29032839338,Paris,Salon Du Chocolat Porte De Versailles,,,,,,POINT (2.29032839338 48.8306958517)
2612,"Quai Branly, Paris, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217547,217547,48.8594342116,2.29290407639,Paris,Quai Branly,,,,,,POINT (2.29290407639 48.8594342116)
2613,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217541,217541,48.8619373245,2.28900519431,Paris,Palais de Chaillot - Paris,,,,,,POINT (2.28900519431 48.8619373245)
2614,"15 RUE DES FAVORITES , Paris, 75015 , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217524,217524,48.8386869291,2.30367849555,Paris,Le spicy home,,,,,,POINT (2.30367849555 48.8386869291)
2615,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217537,217537,48.877163673867,2.2844639641594,Paris,Paris - Champs Élysées,,,,,,POINT (2.2844639641594 48.877163673867)
2616,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217535,217535,48.8379501466,2.27455306052,Paris,Hopital George Pompidou,,,,,,POINT (2.27455306052 48.8379501466)
2617,"Paris, , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217529,217529,48.8564622135,2.3127374891,Paris,Hôtel des Invalides,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217529,,POINT (2.3127374891 48.8564622135)
2618,"39 Avenue de la Motte Picquet, Paris, 75007, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217523,217523,48.854782800683,2.3062147863976,Paris,Comptoir du sept,,,,,,POINT (2.3062147863976 48.854782800683)
2619,"Rue Cler, Paris, 75007, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217522,217522,48.856597532631,2.3064579222707,Paris,Rue Cler,,,,,,POINT (2.3064579222707 48.856597532631)
2620,"Rue de Rochechouart, Paris, 75009, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217470,217470,48.847332612753,2.3869280403594,Paris,Montmartre Paris,23.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217470,,POINT (2.3869280403594 48.847332612753)
2621,"29 Rue Brunel, Paris, 75017, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217539,217539,48.8786002252,2.28790530935,Paris,L'Ambre Bar,4.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217539,,POINT (2.28790530935 48.8786002252)
2622,"4-6 rue des taillandiers, Paris, 75011, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217455,217455,48.853802727274,2.3754935314537002,Paris,LES DiSQUAiRES,8.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217455,,POINT (2.3754935314537 48.853802727274)
2623,"11 Place Pigalle, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=83854,83854,48.881989,2.336903,Paris,Folies Pigalle,20.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83854,,POINT (2.336903 48.881989)
2624,"Place Colette, Paris, 75001, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217398,217398,48.863589216294,2.3354535483505,Paris,COMEDIE-FRANCAISE,3.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217398,,POINT (2.3354535483505 48.863589216294)
2625,2 Rue Scribe,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83324,83324,48.870847656675,2.3310220241547,Paris,InterContinental Paris Le Grand Hôtel,37.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83324,,POINT (2.3310220241547 48.870847656675)
2626,3 Boulevard Edgar Quinet,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83462,83462,48.838622153296,2.3263549804688,Paris,Cimetière du Montparnasse,20.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83462,,POINT (2.3263549804688 48.838622153296)
2627,105 Rue du Faubourg du Temple,attraction,http://tour-pedia.org/api/getPlaceDetails?id=84277,84277,48.871009967042,2.3740768432617,Paris,La Java,30.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84277,,POINT (2.3740768432617 48.871009967042)
2628,2 Rue de la Montagne de la Fage,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83469,83469,48.840881791306,2.275242805481,Paris,Parc André-Citroën,21.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83469,,POINT (2.275242805481 48.840881791306)
2629,Place du Tertre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83472,83472,48.886518763113,2.3407906293869,Paris,Place du Tertre,23.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83472,,POINT (2.3407906293869 48.886518763113)
2630,Place Saint Germain-des-Prés,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83504,83504,48.854035097084,2.3339080810547,Paris,Église Saint-Germain-des-Prés,9.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83504,,POINT (2.3339080810547 48.854035097084)
2631,1 place du Trocadéro,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83525,83525,48.862780873836,2.2879672050476,Paris,Théâtre National de Chaillot,9.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83525,,POINT (2.2879672050476 48.862780873836)
2632,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=83535,83535,48.848387,2.395887,Paris,Square de la place de la Nation,10.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83535,,POINT (2.395887 48.848387)
2633,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83582,83582,48.85205137904,2.3559665679932,Paris,Île Saint-Louis,18.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83582,,POINT (2.3559665679932 48.85205137904)
2634,10 Rue du Cloître-Notre-Dame,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83597,83597,48.852517312761,2.3500603437424,Paris,Musée de Notre-Dame de Paris,6.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83597,,POINT (2.3500603437424 48.852517312761)
2635,1 Rue des Fossés Saint-Bernard,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83602,83602,48.848846202309,2.3567819595337,Paris,Institut du Monde Arabe,28.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83602,,POINT (2.3567819595337 48.848846202309)
2636,"12-14 Rue Cortot, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=83607,83607,48.887691,2.340607,Paris,Musée de Montmartre,13.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83607,,POINT (2.340607 48.887691)
2637,"19 Rue de Vaugirard, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=83611,83611,48.848453,2.334028,Paris,Musée du Luxembourg,25.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83611,,POINT (2.334028 48.848453)
2638,2 Rue Louis-Boilly,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83614,83614,48.859262063759,2.2676798231179,Paris,Musée Marmottan Monet,19.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83614,,POINT (2.2676798231179 48.859262063759)
2639,"17 cité Joly, Paris, 75011, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217462,217462,48.8628095758,2.38257075257,Paris,Théâtre Le Passage Vers Les Etoiles,6.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217462,,POINT (2.38257075257 48.8628095758)
2640,"12/14 rue Lèchevin, Paris, 75011, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217454,217454,48.8632712621,2.3766365508,Paris,La Ménagerie de Verre,7.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217454,,POINT (2.3766365508 48.8632712621)
2641,293 avenue Daumesnil,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83620,83620,48.834891354919,2.4089102230995,Paris,Cité Nationale de l'Histoire de l'Immigration,31.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83620,,POINT (2.4089102230995 48.834891354919)
2642,Route du Champ-de-Manoeuvre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83700,83700,48.835483337219,2.4488611246802,Paris,La Cartoucherie,,,,,,POINT (2.4488611246802 48.835483337219)
2643,252 Rue du Faubourg Saint-Honoré,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83705,83705,48.877142030145,2.3012794667936,Paris,Salle Pleyel,13.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83705,,POINT (2.3012794667936 48.877142030145)
2644,15 Avenue Montaigne,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83715,83715,48.865565880759,2.303372455654,Paris,Théâtre des Champs-Élysées,17.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83715,,POINT (2.303372455654 48.865565880759)
2645,15 rue du Retrait,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83721,83721,48.86800970815,2.3944476355054,Paris,Théâtre de Ménilmontant,4.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83721,,POINT (2.3944476355054 48.86800970815)
2646,Route du Champ de Manoeuvre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83723,83723,48.836109082233,2.4491767680642003,Paris,Théâtre de la Tempête,13.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83723,,POINT (2.4491767680642 48.836109082233)
2647,5 rue des Vignes,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83734,83734,48.854696141983,2.2776576388607,Paris,Théâtre du Ranelagh,8.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83734,,POINT (2.2776576388607 48.854696141983)
2648,18 Boulevard Saint-Martin,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83736,83736,48.868833979587,2.3566040346313,Paris,Théâtre de la Porte Saint-Martin,28.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83736,,POINT (2.3566040346313 48.868833979587)
2649,6 rue de la Gaîté,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83746,83746,48.840706734406,2.3243570665426,Paris,Théâtre Rive Gauche,13.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83746,,POINT (2.3243570665426 48.840706734406)
2650,"130, rue de Lyon, Paris, 75012, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217458,217458,48.852577428123,2.3697256525158,Paris,Opéra national de Paris | Page officielle,13.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217458,,POINT (2.3697256525158 48.852577428123)
2651,"8 Rue du Colonel Pierre Avia, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=83772,83772,48.83151,2.277613,Paris,Gaumont Aquaboulevard,35.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83772,,POINT (2.277613 48.83151)
2652,Boulevard Barbès,attraction,http://tour-pedia.org/api/getPlaceDetails?id=83795,83795,48.884069700486,2.3495590597173,Paris,Barbès,10.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83795,,POINT (2.3495590597173 48.884069700486)
2653,"14, place de la Bastille, Paris, 75011, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217443,217443,48.853393746009,2.3697670965582,Paris,Indiana Café - Bastille,6.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217443,,POINT (2.3697670965582 48.853393746009)
2654,Place Monge,attraction,http://tour-pedia.org/api/getPlaceDetails?id=84043,84043,48.842940091581,2.3517715930939,Paris,Place Monge,8.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84043,,POINT (2.3517715930939 48.842940091581)
2655,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=84143,84143,48.871618,2.274965,Paris,Porte Dauphine,4.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84143,,POINT (2.274965 48.871618)
2656,"53 Avenue des Terroirs de France, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=84260,84260,48.832608,2.38923,Paris,Musée des Arts Forains,9.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84260,,POINT (2.38923 48.832608)
2657,8 Rue Scribe,attraction,http://tour-pedia.org/api/getPlaceDetails?id=84311,84311,48.871997931835,2.3317086696625,Paris,Opéra Garnier,60.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84311,,POINT (2.3317086696625 48.871997931835)
2658,Pont Mirabeau,attraction,http://tour-pedia.org/api/getPlaceDetails?id=84364,84364,48.846685769201,2.2755110263824,Paris,Pont Mirabeau,8.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84364,,POINT (2.2755110263824 48.846685769201)
2659,2 Rue Corneille,attraction,http://tour-pedia.org/api/getPlaceDetails?id=84721,84721,48.849573385949,2.3387038707733,Paris,Odéon - Théâtre de l'Europe,6.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84721,,POINT (2.3387038707733 48.849573385949)
2660,1 Place du Châtelet,attraction,http://tour-pedia.org/api/getPlaceDetails?id=85036,85036,48.857698768243,2.3465895652771,Paris,Théâtre du Châtelet,17.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85036,,POINT (2.3465895652771 48.857698768243)
2661,"22 Rue Quentin-Bauchart, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=85194,85194,48.870796,2.302149,Paris,Le Club 79,21.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85194,,POINT (2.302149 48.870796)
2662,"29 Rue Alain Chartier, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=85363,85363,48.837733,2.296434,Paris,Gaumont Convention,11.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85363,,POINT (2.296434 48.837733)
2663,"7 Boulevard Montmartre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=85425,85425,48.871475,2.342178,Paris,Théâtre des variétés,6.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85425,,POINT (2.342178 48.871475)
2664,Place du Trocadéro et du 11 Novembre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=85464,85464,48.862992617038,2.2870230674744,Paris,Place du Trocadéro,55.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85464,,POINT (2.2870230674744 48.862992617038)
2665,Place de l'Opéra,attraction,http://tour-pedia.org/api/getPlaceDetails?id=85661,85661,48.870949982838,2.332161962986,Paris,Place de l'Opéra,33.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85661,,POINT (2.332161962986 48.870949982838)
2666,15 rue Malte-Brun,attraction,http://tour-pedia.org/api/getPlaceDetails?id=85771,85771,48.864856704503,2.3977698827645,Paris,La Colline - Théâtre National,16.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85771,,POINT (2.3977698827645 48.864856704503)
2667,33 avenue de Friedland,attraction,http://tour-pedia.org/api/getPlaceDetails?id=85796,85796,48.874291947383,2.3001259901769,Paris,Hotel Royal,5.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85796,,POINT (2.3001259901769 48.874291947383)
2668,"46 Rue du Faubourg Saint-Antoine, Paris, 75012 , France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217456,217456,48.852225642077,2.372647716504,Paris,Barrio Latino,6.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217456,,POINT (2.372647716504 48.852225642077)
2669,"43 avenue du Général Leclerc, Paris, 75014, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217393,217393,48.83022193097,2.3289419131474,Paris,Café d'Orleans - Paris,15.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217393,,POINT (2.3289419131474 48.83022193097)
2670,Pont Saint-Michel,attraction,http://tour-pedia.org/api/getPlaceDetails?id=86076,86076,48.854063334496,2.3446261882782,Paris,Pont Saint-Michel,8.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86076,,POINT (2.3446261882782 48.854063334496)
2671,Place du Maquis-du-Vercors,attraction,http://tour-pedia.org/api/getPlaceDetails?id=86084,86084,48.87782652701,2.4086880683899,Paris,Porte des Lilas,9.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86084,,POINT (2.4086880683899 48.87782652701)
2672,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=86091,86091,48.87753416461,2.3801101168223,Paris,Les Buttes Chaumont,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86091,,POINT (2.3801101168223 48.87753416461)
2673,"63 Rue de Monceau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86129,86129,48.87881,2.312774,Paris,Musée Nissim de Camondo,12.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86129,,POINT (2.312774 48.87881)
