,id,room_type,price,calculated_host_listings_count,latitude,longitude,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,cancellation_policy,Wifi,Heating,Kitchen,Essentials,Washer,Smoke detector,Hangers,Hair dryer,TV,Iron,Shampoo,Laptop friendly workspace,Hot water,Elevator,Family/kid friendly,Internet,Dryer,Refrigerator,Bed linens,Dishes and silverware,Cable TV,Cooking basics,Coffee maker,label
5841,3371766,0,130,2,48.85712,2.35834,3,100,1,4,1,0,2,4,35,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
5842,3371946,0,280,2,48.8613,2.35455,3,100,1,9,2,3,6,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,2
5843,3374102,0,175,1,48.86704,2.36875,3,100,1,4,1.5,2,3,4,45,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
5844,3374587,1,50,2,48.85495,2.36977,3,100,1,3,1.5,1,3,4,20,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5849,3375965,0,210,1,48.87186,2.39213,2,100,21,8,2.5,4,4,4,120,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2
5854,3376752,0,110,2,48.85787,2.27989,2,100,16,3,1,2,3,4,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
5855,3377111,0,49,69,48.86933,2.34865,3,99,1,2,1,0,1,3,35,3,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5858,3380302,0,61,1,48.88423,2.32018,2,100,1,4,1,1,2,4,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
5861,3381923,0,80,1,48.87764,2.36487,3,100,1,2,1,1,1,3,40,3,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
5864,3384260,0,85,1,48.83472,2.35447,2,100,1,4,1,1,2,4,40,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
5865,3385662,1,145,2,48.87245,2.31534,3,100,1,1,1,1,1,4,40,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
5866,3387338,0,90,1,48.88174,2.37932,2,100,16,4,1,2,3,4,30,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
5870,3388814,0,80,1,48.86956,2.37615,1,75,1,4,1,1,1,4,25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
5872,3389725,0,69,1,48.84695,2.38324,1,80,1,4,1,2,2,4,30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
5877,3390980,0,85,1,48.85286,2.38999,2,100,1,5,1,1,3,4,25,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0
5879,3391539,0,80,2,48.8798,2.36019,1,80,1,4,1,1,2,4,30,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
5882,3392939,0,40,2,48.86254,2.28233,2,100,1,2,1,1,1,4,30,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5883,3392948,0,80,2,48.86345,2.28379,2,100,1,2,1,1,1,4,30,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5884,3393864,0,68,4,48.8612,2.34129,2,100,1,2,1,0,1,4,40,3,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
5892,3398721,0,110,1,48.86369,2.35316,2,100,1,4,1,1,2,4,45,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
5893,3398842,0,32,1,48.88277,2.32869,3,100,1,2,1,1,1,3,21,3,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
5897,3399819,0,120,1,48.84322,2.32069,2,100,1,4,2,3,3,4,50,3,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
5900,3400669,0,66,1,48.87675,2.37861,1,67,1,3,1,0,1,4,30,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5902,3401055,0,65,6,48.87542,2.33248,3,96,1,2,1,0,1,4,15,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
5906,3402526,0,230,1,48.861,2.35342,3,100,1,4,1,1,2,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2
5915,3403776,0,95,1,48.86389,2.37506,1,90,1,4,1,1,1,4,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
5917,3404798,0,160,26,48.86056,2.29802,2,98,1,3,1,1,0,4,60,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
5919,3407172,0,130,1,48.85179,2.34404,3,100,16,4,1,1,4,4,70,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
5920,3407244,1,110,2,48.87175,2.28793,2,75,1,2,1,1,1,4,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
5921,3407566,1,78,1,48.85703,2.36908,3,100,1,2,1,1,0,4,25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
5922,3407816,0,80,2,48.87045,2.33166,2,100,1,2,1,0,0,4,50,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
5924,3408696,0,40,1,48.86247,2.36679,2,100,1,2,0.5,0,1,4,10,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5926,3410083,0,48,1,48.85595,2.38878,3,100,1,2,1,1,1,4,30,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5927,3410978,0,80,1,48.83731,2.31754,2,100,1,2,1,1,1,4,40,3,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0
5930,3412586,0,350,4,48.8553,2.36466,3,100,1,5,1.5,2,3,4,150,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,2
5934,3413365,0,120,1,48.85287,2.38805,1,100,1,4,1,2,2,4,40,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
5935,3413518,0,350,13,48.85639,2.36598,3,93,1,4,1.5,2,2,4,60,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2
5937,3413925,0,70,1,48.86722,2.37105,2,100,1,3,1,1,2,4,10,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
5938,3413928,0,62,1,48.88033,2.34374,2,100,1,2,1,0,1,4,15,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5942,3417313,1,240,1,48.88112,2.32739,3,100,2,4,1,1,2,4,13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2
5944,3417808,0,170,1,48.87003,2.35905,2,100,6,6,1,3,4,4,80,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
5945,3417891,0,39,1,48.85289,2.29018,2,100,1,3,1,1,0,4,0,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
5948,3418221,0,49,1,48.87213,2.34499,0,0,1,2,1,0,1,4,19,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5949,3418395,0,250,1,48.84397,2.32808,1,71,1,4,2,2,2,4,100,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,2
5951,3419458,0,90,1,48.8714,2.3742,0,40,1,3,1,1,1,4,20,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5953,3419929,0,79,1,48.89512,2.34863,1,100,1,2,1,0,1,4,25,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
5954,3419959,1,65,1,48.86913,2.34696,1,90,1,2,1,1,2,4,50,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5956,3420198,0,99,1,48.82571,2.3451,2,100,1,2,1,1,1,4,49,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
5957,3420646,0,99,1,48.88409,2.32358,3,100,1,2,1,1,1,4,30,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
5959,3421334,0,85,1,48.83485,2.36,2,100,1,2,1.5,1,1,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
5960,3421441,0,44,1,48.83602,2.29138,1,50,1,2,1,0,1,4,20,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5961,3422949,0,85,1,48.83427,2.2894,3,100,1,2,1,1,1,4,20,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0
5964,3423866,0,115,1,48.87972,2.36551,3,100,1,4,1,3,3,4,65,3,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
5967,3427970,0,109,2,48.85263,2.34774,3,90,1,4,1,2,3,4,30,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5970,3428782,0,95,1,48.83054,2.31415,3,100,1,3,1,1,1,4,30,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0
5972,3429057,0,140,1,48.87029,2.36329,3,100,1,3,1,2,3,4,40,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
5973,3429186,0,55,1,48.88542,2.35319,0,33,1,4,1,1,2,4,25,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5976,3430146,0,45,2,48.86626,2.37222,2,100,1,2,1,0,1,1,30,3,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5979,3430844,0,860,3,48.84886,2.36825,3,100,13,12,5,6,10,4,250,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,3
5980,3430957,0,90,1,48.85495,2.36126,3,100,1,3,1,0,1,4,20,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5984,3431654,0,65,1,48.88901,2.3373,1,100,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
5986,3432328,1,58,3,48.89842,2.33179,0,13,1,2,1,1,1,4,15,3,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
5987,3432514,0,120,2,48.86218,2.37619,2,100,1,7,1,2,4,4,20,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5988,3433103,0,190,1,48.84859,2.32666,1,100,16,6,1,2,3,4,70,3,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
5990,3435211,0,299,2,48.86032,2.2987,3,100,1,7,2,3,5,4,250,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2
5991,3435792,1,130,1,48.84398,2.25811,1,100,17,2,1.5,1,1,4,50,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0
5992,3435807,0,115,1,48.85556,2.32965,1,100,1,4,1,1,2,4,50,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
5994,3436373,0,100,1,48.87886,2.29398,1,100,1,4,1,1,2,4,50,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
5995,3436499,0,200,2,48.87458,2.28516,3,100,1,8,1,2,2,4,45,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
5996,3436551,0,89,1,48.88557,2.3933,1,60,1,5,1,3,3,4,50,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
5998,3437849,0,95,1,48.88943,2.38045,1,100,16,4,1,3,3,4,50,3,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0
5999,3437967,0,440,3,48.86249,2.33445,3,100,1,10,4,4,5,4,80,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,2
6002,3440166,0,38,1,48.84992,2.3469,1,57,1,2,1,1,1,4,16,3,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
6009,3443349,0,35,1,48.85294,2.26924,3,100,1,1,0.5,1,1,4,30,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6012,3445118,0,110,1,48.85834,2.37233,3,100,19,4,1,1,3,4,45,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
6013,3445515,0,115,1,48.84666,2.35375,1,50,1,4,1,1,3,4,60,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6014,3446197,0,119,1,48.84674,2.40297,3,100,1,4,1,2,2,4,50,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6018,3448003,0,180,1,48.86687,2.34402,1,80,1,6,2,2,3,4,40,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
6023,3450178,0,60,1,48.89145,2.38076,0,0,1,2,1,1,1,4,40,3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6024,3450265,1,85,1,48.86019,2.30865,3,100,1,2,1,1,1,3,65,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
6026,3450538,0,145,1,48.8834,2.33959,1,100,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
6032,3452195,1,35,1,48.87332,2.3899,1,60,1,2,1,1,0,4,15,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6033,3452476,0,260,1,48.86324,2.35882,2,100,1,6,1.5,3,5,4,95,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2
6035,3453631,1,50,1,48.83634,2.2987,2,100,1,2,1,1,1,4,0,3,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
6037,3454070,0,55,1,48.87456,2.36109,3,100,1,2,1,1,1,4,15,3,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6039,3454732,0,75,1,48.84424,2.31859,3,100,1,2,1,0,1,4,10,3,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
6044,3456739,0,110,1,48.87132,2.36381,1,100,1,3,1,2,2,4,36,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
6049,3462345,0,249,9,48.86588,2.34693,3,100,1,5,1,1,3,4,60,3,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2
6050,3462422,1,60,2,48.82533,2.34686,2,100,1,2,1,1,1,4,8,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
6051,3462784,0,83,1,48.86036,2.34752,3,100,1,4,1,2,3,4,30,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
6057,3464798,0,90,1,48.84852,2.34752,3,100,1,3,1,1,2,4,40,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6058,3465383,0,155,2,48.86998,2.35632,3,100,16,4,1,2,10,4,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
6060,3466182,0,65,1,48.89708,2.34056,1,88,1,4,1,1,1,4,15,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,3466240,0,58,2,48.88166,2.2994,3,100,2,2,1,0,1,4,25,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
6065,3467851,0,40,1,48.8711,2.38803,3,100,1,4,1,1,2,4,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
6067,3470187,0,140,1,48.87441,2.35357,2,100,1,4,1,3,3,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0
6070,3470805,0,45,1,48.84524,2.26277,0,40,1,1,1,1,1,4,20,3,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
6072,3471188,0,52,1,48.85207,2.40234,1,50,1,2,1,1,2,4,0,3,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0
6076,3472788,0,110,1,48.85932,2.30651,3,100,1,3,1,1,2,4,30,3,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
6077,3472949,1,57,3,48.89967,2.33127,0,13,1,2,1,1,1,4,15,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
6078,3473064,1,30,1,48.82413,2.32131,3,100,1,1,1.5,1,1,4,10,3,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0
6080,3473556,0,105,2,48.86736,2.34832,3,100,1,3,1,0,2,4,0,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
6082,3474226,0,95,1,48.87771,2.29353,1,82,1,2,1,1,1,4,20,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6086,3475399,0,58,1,48.87804,2.33718,2,100,1,2,1,1,1,4,15,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
6087,3475612,0,60,1,48.85521,2.38176,1,100,1,2,1,1,1,3,10,3,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6097,3477034,0,145,1,48.895,2.32074,1,90,13,6,2,3,4,4,40,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0
6098,3477049,0,129,1,48.8482,2.29571,3,100,1,2,1,1,1,4,20,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
6100,3477594,0,37,1,48.84819,2.38821,0,0,1,2,1,0,2,4,10,3,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6101,3477910,0,250,1,48.83897,2.2953,2,100,1,4,1.5,2,3,4,200,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2
6105,3481675,0,85,1,48.83616,2.35103,2,100,1,4,1,1,2,3,30,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6113,3484224,0,100,1,48.87758,2.37531,1,62,1,5,1,1,3,4,80,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
6114,3485735,1,115,2,48.85426,2.37773,2,80,6,3,1,1,2,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6115,3485937,0,69,74,48.84574,2.35042,3,100,1,2,1,1,1,4,40,3,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
6116,3486020,0,95,1,48.87416,2.36427,1,90,1,3,1,1,2,4,25,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
6118,3487178,0,75,1,48.85951,2.40311,3,100,1,3,1,2,1,4,50,3,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
6119,3487220,0,230,1,48.87326,2.35885,3,100,21,6,1,3,3,4,60,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2
6120,3487547,0,90,1,48.89261,2.32672,2,100,1,6,1,2,2,4,60,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0
6121,3487818,0,280,1,48.85946,2.28045,1,90,1,6,2,4,4,4,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,2
6125,3491755,0,68,1,48.85119,2.39196,3,100,1,4,1,1,2,4,35,3,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
6126,3492399,0,70,1,48.83465,2.28965,2,100,1,4,1,1,1,4,30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
6128,3492606,0,350,1,48.87131,2.32314,1,100,1,4,2,2,2,4,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2
6132,3493973,0,130,1,48.88794,2.37693,1,70,1,5,1,3,3,4,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
6136,3496331,1,50,1,48.86762,2.40702,3,100,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0
6141,3500723,0,90,1,48.86713,2.39794,1,100,1,4,1,2,3,4,20,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
6143,3500792,0,80,2,48.87533,2.38294,0,43,1,4,1,2,2,4,60,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
6147,3502504,0,290,1,48.86643,2.23081,1,100,1,5,2,2,2,4,200,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2
6148,3502553,0,68,69,48.87148,2.29707,3,99,1,2,1,0,1,4,60,3,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6149,3502729,0,80,1,48.87265,2.35912,1,67,1,2,1,1,1,4,20,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
6154,3509041,1,160,1,48.85886,2.3641,1,90,1,2,1,1,1,4,50,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6155,3509482,1,50,1,48.88923,2.37851,1,100,1,2,1,1,1,4,10,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
6158,3509923,1,48,2,48.8715,2.3577,2,100,1,1,1,1,0,4,15,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6161,3510386,0,100,1,48.8483,2.34857,3,100,1,4,1,1,3,4,30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
6164,3512249,1,43,2,48.88781,2.38625,2,100,1,1,0.5,1,1,4,18,3,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
6166,3512714,0,94,1,48.84117,2.27776,2,100,1,2,1,1,1,4,49,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
6167,3512893,0,195,1,48.88118,2.33139,2,100,1,4,1,1,2,4,40,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
6168,3513206,0,119,2,48.86129,2.35271,2,100,1,4,1.5,2,2,4,40,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
6169,3515929,0,80,1,48.84314,2.35509,1,50,1,4,1,1,2,4,100,3,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6171,3516367,0,220,1,48.85864,2.37098,1,75,1,6,1.5,3,4,4,60,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6172,3516557,0,135,7,48.88135,2.33796,3,90,19,2,1,1,1,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
6173,3516705,0,145,9,48.85873,2.35586,3,100,1,3,1,0,2,4,35,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
6174,3516784,0,165,1,48.88657,2.31887,3,100,1,4,1,2,2,4,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
6175,3516803,0,195,1,48.86551,2.35207,1,83,16,2,1.5,1,1,4,48,3,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
6177,3516893,0,186,1,48.87736,2.29621,1,80,1,6,1,2,6,4,50,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6178,3517059,0,62,2,48.86733,2.37699,1,67,1,2,1,0,1,4,25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6180,3517209,0,135,7,48.87998,2.33647,3,90,19,2,1,0,1,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
6181,3517533,1,227,1,48.87337,2.30604,3,100,2,6,2,3,3,4,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2
6183,3517762,0,328,1,48.84193,2.34294,3,100,1,6,2,3,3,4,100,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2
6184,3518461,0,190,1,48.88155,2.34782,2,100,1,5,1,2,3,4,60,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
6185,3518733,1,75,1,48.85402,2.37638,2,100,1,2,1,1,1,4,25,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
6186,3518805,0,65,2,48.8259,2.33053,3,100,1,2,1,1,1,4,17,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
6190,3519339,1,50,2,48.82154,2.36766,3,100,1,2,2,1,1,4,20,3,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
